,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.793,0.743,6,-4.588,0,0.0987,0.00241,0.000436,0.104,0.68,97.99,audio_features,0wLXYTfmdnO8qpxL0fYLf6,spotify:track:0wLXYTfmdnO8qpxL0fYLf6,https://api.spotify.com/v1/tracks/0wLXYTfmdnO8qpxL0fYLf6,https://api.spotify.com/v1/audio-analysis/0wLXYTfmdnO8qpxL0fYLf6,150500,4
76,0.701,0.731,10,-4.771,0,0.371,0.0584,0.0,0.229,0.628,99.456,audio_features,0UTJg6DWkcq7YBZHVWwSqw,spotify:track:0UTJg6DWkcq7YBZHVWwSqw,https://api.spotify.com/v1/tracks/0UTJg6DWkcq7YBZHVWwSqw,https://api.spotify.com/v1/audio-analysis/0UTJg6DWkcq7YBZHVWwSqw,176500,4
77,0.746,0.568,2,-9.663,1,0.0796,0.173,0.0,0.0757,0.175,103.914,audio_features,1YfKs14w8DF5Sp4QNyoyGK,spotify:track:1YfKs14w8DF5Sp4QNyoyGK,https://api.spotify.com/v1/tracks/1YfKs14w8DF5Sp4QNyoyGK,https://api.spotify.com/v1/audio-analysis/1YfKs14w8DF5Sp4QNyoyGK,144947,4
78,0.9,0.633,8,-5.647,0,0.125,0.197,5.31e-06,0.161,0.543,120.029,audio_features,4j1KwHi6iYE2r7NVKtkgei,spotify:track:4j1KwHi6iYE2r7NVKtkgei,https://api.spotify.com/v1/tracks/4j1KwHi6iYE2r7NVKtkgei,https://api.spotify.com/v1/audio-analysis/4j1KwHi6iYE2r7NVKtkgei,98011,4
79,0.827,0.717,11,-7.755,0,0.111,0.0908,0.000523,0.0511,0.772,123.987,audio_features,2vkNA9I029dTwX0y6d59Sc,spotify:track:2vkNA9I029dTwX0y6d59Sc,https://api.spotify.com/v1/tracks/2vkNA9I029dTwX0y6d59Sc,https://api.spotify.com/v1/audio-analysis/2vkNA9I029dTwX0y6d59Sc,209032,4
80,0.691,0.705,11,-6.095,0,0.452,0.0888,0.0,0.205,0.904,160.257,audio_features,3pigpb8JVOzVaUNETKsfK7,spotify:track:3pigpb8JVOzVaUNETKsfK7,https://api.spotify.com/v1/tracks/3pigpb8JVOzVaUNETKsfK7,https://api.spotify.com/v1/audio-analysis/3pigpb8JVOzVaUNETKsfK7,181000,4
81,0.664,0.551,1,-8.561,0,0.497,0.414,0.0,0.129,0.346,143.826,audio_features,2jJYSVkH1z0bm4eHQ6GeLM,spotify:track:2jJYSVkH1z0bm4eHQ6GeLM,https://api.spotify.com/v1/tracks/2jJYSVkH1z0bm4eHQ6GeLM,https://api.spotify.com/v1/audio-analysis/2jJYSVkH1z0bm4eHQ6GeLM,170500,4
82,0.489,0.725,4,-5.816,0,0.036,0.0106,0.0563,0.196,0.162,139.838,audio_features,3XXVo6vaLZkPCGK6yVbMhJ,spotify:track:3XXVo6vaLZkPCGK6yVbMhJ,https://api.spotify.com/v1/tracks/3XXVo6vaLZkPCGK6yVbMhJ,https://api.spotify.com/v1/audio-analysis/3XXVo6vaLZkPCGK6yVbMhJ,268201,4
83,0.735,0.579,1,-6.185,0,0.0428,0.342,0.0,0.107,0.208,129.964,audio_features,0WE9RYtoi2EDWTBzjsmboQ,spotify:track:0WE9RYtoi2EDWTBzjsmboQ,https://api.spotify.com/v1/tracks/0WE9RYtoi2EDWTBzjsmboQ,https://api.spotify.com/v1/audio-analysis/0WE9RYtoi2EDWTBzjsmboQ,166441,4
84,0.716,0.758,6,-7.049,1,0.389,0.26,0.0,0.118,0.696,144.095,audio_features,7oMarEezSyIjqtodSfYVCM,spotify:track:7oMarEezSyIjqtodSfYVCM,https://api.spotify.com/v1/tracks/7oMarEezSyIjqtodSfYVCM,https://api.spotify.com/v1/audio-analysis/7oMarEezSyIjqtodSfYVCM,297181,4
85,0.858,0.896,6,-3.84,1,0.0493,0.31,0.00385,0.106,0.768,138.059,audio_features,6gBh1fdvpRwur2KC31UomA,spotify:track:6gBh1fdvpRwur2KC31UomA,https://api.spotify.com/v1/tracks/6gBh1fdvpRwur2KC31UomA,https://api.spotify.com/v1/audio-analysis/6gBh1fdvpRwur2KC31UomA,156739,4
86,0.807,0.75,11,-4.396,1,0.237,0.17,0.0,0.164,0.961,141.176,audio_features,6A3SB2C4U6JtCavQOXLYNN,spotify:track:6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/tracks/6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/audio-analysis/6A3SB2C4U6JtCavQOXLYNN,139574,4
87,0.943,0.732,2,-4.908,1,0.248,0.0106,0.0,0.0684,0.32,102.964,audio_features,09SzQ3PCyqZhBK5iqJiJ4m,spotify:track:09SzQ3PCyqZhBK5iqJiJ4m,https://api.spotify.com/v1/tracks/09SzQ3PCyqZhBK5iqJiJ4m,https://api.spotify.com/v1/audio-analysis/09SzQ3PCyqZhBK5iqJiJ4m,163507,4
88,0.569,0.553,6,-7.312,0,0.117,0.718,0.0,0.194,0.456,84.671,audio_features,3tvBzWYmRev4EM1PEFna9k,spotify:track:3tvBzWYmRev4EM1PEFna9k,https://api.spotify.com/v1/tracks/3tvBzWYmRev4EM1PEFna9k,https://api.spotify.com/v1/audio-analysis/3tvBzWYmRev4EM1PEFna9k,147339,4
89,0.576,0.553,9,-5.83,0,0.251,0.129,0.0,0.056,0.491,144.982,audio_features,7CLRoWBqSizI8Zpolsud5K,spotify:track:7CLRoWBqSizI8Zpolsud5K,https://api.spotify.com/v1/tracks/7CLRoWBqSizI8Zpolsud5K,https://api.spotify.com/v1/audio-analysis/7CLRoWBqSizI8Zpolsud5K,279472,4
90,0.707,0.666,1,-3.868,0,0.174,0.34,4.77e-05,0.0758,0.685,128.03,audio_features,7xFkEXnkihTiDwytcq4lrm,spotify:track:7xFkEXnkihTiDwytcq4lrm,https://api.spotify.com/v1/tracks/7xFkEXnkihTiDwytcq4lrm,https://api.spotify.com/v1/audio-analysis/7xFkEXnkihTiDwytcq4lrm,145000,5
91,0.735,0.547,1,-7.339,0,0.0419,0.29,0.00196,0.126,0.276,122.03,audio_features,1i847yfEBddiiir6E1YNZj,spotify:track:1i847yfEBddiiir6E1YNZj,https://api.spotify.com/v1/tracks/1i847yfEBddiiir6E1YNZj,https://api.spotify.com/v1/audio-analysis/1i847yfEBddiiir6E1YNZj,171148,4
92,0.81,0.823,5,-4.174,0,0.119,0.13,0.0,0.137,0.788,150.006,audio_features,30uE3kbestFRy74Bocf7yZ,spotify:track:30uE3kbestFRy74Bocf7yZ,https://api.spotify.com/v1/tracks/30uE3kbestFRy74Bocf7yZ,https://api.spotify.com/v1/audio-analysis/30uE3kbestFRy74Bocf7yZ,180200,4
93,0.834,0.574,10,-6.207,0,0.0716,0.11,0.0,0.131,0.544,96.999,audio_features,34617Qo6OTu44BEEg2f9uG,spotify:track:34617Qo6OTu44BEEg2f9uG,https://api.spotify.com/v1/tracks/34617Qo6OTu44BEEg2f9uG,https://api.spotify.com/v1/audio-analysis/34617Qo6OTu44BEEg2f9uG,160257,4
94,0.467,0.636,7,-6.96,1,0.201,0.0232,0.0,0.138,0.419,135.014,audio_features,0hUepWE4GoMwtKgU8vE617,spotify:track:0hUepWE4GoMwtKgU8vE617,https://api.spotify.com/v1/tracks/0hUepWE4GoMwtKgU8vE617,https://api.spotify.com/v1/audio-analysis/0hUepWE4GoMwtKgU8vE617,184905,4
95,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986,audio_features,5urYiIXu1ZhfMAOsp7WDTc,spotify:track:5urYiIXu1ZhfMAOsp7WDTc,https://api.spotify.com/v1/tracks/5urYiIXu1ZhfMAOsp7WDTc,https://api.spotify.com/v1/audio-analysis/5urYiIXu1ZhfMAOsp7WDTc,231487,4
96,0.803,0.609,5,-7.901,0,0.0768,0.549,4.87e-06,0.172,0.586,125.03,audio_features,3gI4H2erqnndjeJYsEVoiQ,spotify:track:3gI4H2erqnndjeJYsEVoiQ,https://api.spotify.com/v1/tracks/3gI4H2erqnndjeJYsEVoiQ,https://api.spotify.com/v1/audio-analysis/3gI4H2erqnndjeJYsEVoiQ,147088,4
97,0.772,0.694,7,-6.49,0,0.383,0.143,0.0,0.113,0.686,68.773,audio_features,5H5SMvvHlDmhBLxa3FY4Do,spotify:track:5H5SMvvHlDmhBLxa3FY4Do,https://api.spotify.com/v1/tracks/5H5SMvvHlDmhBLxa3FY4Do,https://api.spotify.com/v1/audio-analysis/5H5SMvvHlDmhBLxa3FY4Do,132817,3
98,0.439,0.816,1,-8.114,1,0.469,0.128,0.0,0.152,0.506,94.561,audio_features,2VOvW3maZJ4Ezb3Eq9vg0c,spotify:track:2VOvW3maZJ4Ezb3Eq9vg0c,https://api.spotify.com/v1/tracks/2VOvW3maZJ4Ezb3Eq9vg0c,https://api.spotify.com/v1/audio-analysis/2VOvW3maZJ4Ezb3Eq9vg0c,173040,5
99,0.779,0.687,8,-6.244,0,0.323,0.283,0.0,0.237,0.907,89.997,audio_features,1mMmPBxHDqcK6XK8G0Z4E3,spotify:track:1mMmPBxHDqcK6XK8G0Z4E3,https://api.spotify.com/v1/tracks/1mMmPBxHDqcK6XK8G0Z4E3,https://api.spotify.com/v1/audio-analysis/1mMmPBxHDqcK6XK8G0Z4E3,165015,5
100,0.679,0.59,10,-9.288,0,0.139,0.301,0.0,0.0808,0.427,103.019,audio_features,0judaqmg7uqF6l775dxguY,spotify:track:0judaqmg7uqF6l775dxguY,https://api.spotify.com/v1/tracks/0judaqmg7uqF6l775dxguY,https://api.spotify.com/v1/audio-analysis/0judaqmg7uqF6l775dxguY,175078,4
101,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,1rDQ4oMwGJI7B4tovsBOxc,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/tracks/1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/audio-analysis/1rDQ4oMwGJI7B4tovsBOxc,173948,4
102,0.75,0.41,7,-12.163,1,0.184,0.587,0.0,0.142,0.224,83.968,audio_features,6XObwOukEzc5BuLWfSHATn,spotify:track:6XObwOukEzc5BuLWfSHATn,https://api.spotify.com/v1/tracks/6XObwOukEzc5BuLWfSHATn,https://api.spotify.com/v1/audio-analysis/6XObwOukEzc5BuLWfSHATn,160089,4
103,0.531,0.338,5,-12.001,1,0.088,0.738,0.296,0.111,0.0709,149.893,audio_features,0haX1okP3ZHnhWPzDAUipW,spotify:track:0haX1okP3ZHnhWPzDAUipW,https://api.spotify.com/v1/tracks/0haX1okP3ZHnhWPzDAUipW,https://api.spotify.com/v1/audio-analysis/0haX1okP3ZHnhWPzDAUipW,97160,3
104,0.864,0.716,11,-5.168,0,0.223,0.125,1.01e-06,0.0992,0.465,107.027,audio_features,4AZyGNQJ7JBrfd9L7g4V7N,spotify:track:4AZyGNQJ7JBrfd9L7g4V7N,https://api.spotify.com/v1/tracks/4AZyGNQJ7JBrfd9L7g4V7N,https://api.spotify.com/v1/audio-analysis/4AZyGNQJ7JBrfd9L7g4V7N,138246,4
105,0.898,0.639,6,-7.809,0,0.221,0.0587,1.39e-05,0.164,0.653,119.973,audio_features,5ykEQm9nxdrXf9lo6l7ojN,spotify:track:5ykEQm9nxdrXf9lo6l7ojN,https://api.spotify.com/v1/tracks/5ykEQm9nxdrXf9lo6l7ojN,https://api.spotify.com/v1/audio-analysis/5ykEQm9nxdrXf9lo6l7ojN,158114,4
106,0.832,0.469,7,-8.955,1,0.205,0.609,0.0,0.2,0.656,90.04,audio_features,3rmwxLCnmXwNUUYRJDd4a5,spotify:track:3rmwxLCnmXwNUUYRJDd4a5,https://api.spotify.com/v1/tracks/3rmwxLCnmXwNUUYRJDd4a5,https://api.spotify.com/v1/audio-analysis/3rmwxLCnmXwNUUYRJDd4a5,122674,4
107,0.811,0.611,11,-7.151,0,0.131,0.0671,0.0142,0.108,0.65,142.97,audio_features,7FSTtYdKpveURgKnAzMsNr,spotify:track:7FSTtYdKpveURgKnAzMsNr,https://api.spotify.com/v1/tracks/7FSTtYdKpveURgKnAzMsNr,https://api.spotify.com/v1/audio-analysis/7FSTtYdKpveURgKnAzMsNr,196000,4
108,0.7,0.55,6,-6.786,0,0.0626,0.48,0.0,0.0805,0.344,124.991,audio_features,6yLlPGZkBhVVm2qWsABkDk,spotify:track:6yLlPGZkBhVVm2qWsABkDk,https://api.spotify.com/v1/tracks/6yLlPGZkBhVVm2qWsABkDk,https://api.spotify.com/v1/audio-analysis/6yLlPGZkBhVVm2qWsABkDk,142154,4
109,0.69,0.577,7,-5.422,1,0.344,0.21,1.34e-05,0.246,0.413,90.983,audio_features,52zURituYwajKvHKYeVe6H,spotify:track:52zURituYwajKvHKYeVe6H,https://api.spotify.com/v1/tracks/52zURituYwajKvHKYeVe6H,https://api.spotify.com/v1/audio-analysis/52zURituYwajKvHKYeVe6H,160935,4
110,0.861,0.646,2,-6.797,0,0.118,0.153,2.5e-06,0.101,0.476,101.983,audio_features,041yCPAEGPSIKv3p1P5NP0,spotify:track:041yCPAEGPSIKv3p1P5NP0,https://api.spotify.com/v1/tracks/041yCPAEGPSIKv3p1P5NP0,https://api.spotify.com/v1/audio-analysis/041yCPAEGPSIKv3p1P5NP0,144681,4
111,0.551,0.763,10,-4.751,0,0.254,0.148,4.38e-06,0.357,0.801,139.241,audio_features,0I3MF2TRHpV1blaY7F2psP,spotify:track:0I3MF2TRHpV1blaY7F2psP,https://api.spotify.com/v1/tracks/0I3MF2TRHpV1blaY7F2psP,https://api.spotify.com/v1/audio-analysis/0I3MF2TRHpV1blaY7F2psP,128840,4
112,0.654,0.445,3,-9.397,0,0.165,0.738,2.62e-05,0.0859,0.451,86.031,audio_features,7EJsSHIu55ObBnj5XovPcL,spotify:track:7EJsSHIu55ObBnj5XovPcL,https://api.spotify.com/v1/tracks/7EJsSHIu55ObBnj5XovPcL,https://api.spotify.com/v1/audio-analysis/7EJsSHIu55ObBnj5XovPcL,196744,4
113,0.72,0.796,9,-6.479,1,0.0968,0.151,0.00169,0.305,0.414,150.007,audio_features,4NRhzC2Zuwxv9msL4M4zcC,spotify:track:4NRhzC2Zuwxv9msL4M4zcC,https://api.spotify.com/v1/tracks/4NRhzC2Zuwxv9msL4M4zcC,https://api.spotify.com/v1/audio-analysis/4NRhzC2Zuwxv9msL4M4zcC,187606,4
114,0.652,0.729,0,-6.257,0,0.174,0.448,0.000111,0.152,0.268,171.885,audio_features,2q6o8gCBLM1hwpvYwhi916,spotify:track:2q6o8gCBLM1hwpvYwhi916,https://api.spotify.com/v1/tracks/2q6o8gCBLM1hwpvYwhi916,https://api.spotify.com/v1/audio-analysis/2q6o8gCBLM1hwpvYwhi916,158052,4
115,0.827,0.611,1,-5.715,1,0.12,0.108,0.0,0.0662,0.11,100.004,audio_features,3qhIjNTWNOO5K1uTTymkxR,spotify:track:3qhIjNTWNOO5K1uTTymkxR,https://api.spotify.com/v1/tracks/3qhIjNTWNOO5K1uTTymkxR,https://api.spotify.com/v1/audio-analysis/3qhIjNTWNOO5K1uTTymkxR,220865,4
116,0.652,0.408,11,-11.234,0,0.391,0.398,0.0,0.151,0.297,99.84,audio_features,1H0sNzVQ6ZQ4Bd7MRhLzG4,spotify:track:1H0sNzVQ6ZQ4Bd7MRhLzG4,https://api.spotify.com/v1/tracks/1H0sNzVQ6ZQ4Bd7MRhLzG4,https://api.spotify.com/v1/audio-analysis/1H0sNzVQ6ZQ4Bd7MRhLzG4,209800,4
117,0.808,0.353,0,-12.874,0,0.0922,0.255,4.99e-06,0.173,0.348,100.055,audio_features,0L7hPiZ1xIb3iA8djbUmDU,spotify:track:0L7hPiZ1xIb3iA8djbUmDU,https://api.spotify.com/v1/tracks/0L7hPiZ1xIb3iA8djbUmDU,https://api.spotify.com/v1/audio-analysis/0L7hPiZ1xIb3iA8djbUmDU,197766,4
118,0.827,0.593,1,-6.832,1,0.143,0.184,0.0,0.11,0.552,97.002,audio_features,46boC2mWuqdyeCbUEcMaML,spotify:track:46boC2mWuqdyeCbUEcMaML,https://api.spotify.com/v1/tracks/46boC2mWuqdyeCbUEcMaML,https://api.spotify.com/v1/audio-analysis/46boC2mWuqdyeCbUEcMaML,178144,4
119,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,audio_features,2YzmfPLqUx5CJOaw5ThsBV,spotify:track:2YzmfPLqUx5CJOaw5ThsBV,https://api.spotify.com/v1/tracks/2YzmfPLqUx5CJOaw5ThsBV,https://api.spotify.com/v1/audio-analysis/2YzmfPLqUx5CJOaw5ThsBV,202636,4
120,0.566,0.481,9,-10.706,1,0.205,0.783,0.0,0.575,0.671,143.857,audio_features,0h14I7cPYi1RZG6GmVpMso,spotify:track:0h14I7cPYi1RZG6GmVpMso,https://api.spotify.com/v1/tracks/0h14I7cPYi1RZG6GmVpMso,https://api.spotify.com/v1/audio-analysis/0h14I7cPYi1RZG6GmVpMso,136667,3
121,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,audio_features,6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,219692,4
122,0.718,0.814,2,-7.819,1,0.0349,0.0373,0.106,0.15,0.104,120.003,audio_features,2D1hGSFBSTcKccY1FI3blA,spotify:track:2D1hGSFBSTcKccY1FI3blA,https://api.spotify.com/v1/tracks/2D1hGSFBSTcKccY1FI3blA,https://api.spotify.com/v1/audio-analysis/2D1hGSFBSTcKccY1FI3blA,200630,4
123,0.888,0.703,9,-8.093,1,0.446,0.192,0.0039,0.169,0.766,121.944,audio_features,17KPefGA18RTSaVBclLmIQ,spotify:track:17KPefGA18RTSaVBclLmIQ,https://api.spotify.com/v1/tracks/17KPefGA18RTSaVBclLmIQ,https://api.spotify.com/v1/audio-analysis/17KPefGA18RTSaVBclLmIQ,192000,4
124,0.843,0.63,0,-4.038,1,0.286,0.16,6.41e-05,0.117,0.728,103.392,audio_features,7b2BJggOBTpl694Sig2mWP,spotify:track:7b2BJggOBTpl694Sig2mWP,https://api.spotify.com/v1/tracks/7b2BJggOBTpl694Sig2mWP,https://api.spotify.com/v1/audio-analysis/7b2BJggOBTpl694Sig2mWP,153443,4
125,0.557,0.627,11,-6.223,0,0.108,0.58,0.0,0.301,0.602,149.934,audio_features,7HuQHjLlVyxRDKjRxjFYdQ,spotify:track:7HuQHjLlVyxRDKjRxjFYdQ,https://api.spotify.com/v1/tracks/7HuQHjLlVyxRDKjRxjFYdQ,https://api.spotify.com/v1/audio-analysis/7HuQHjLlVyxRDKjRxjFYdQ,113000,4
126,0.894,0.435,11,-10.47,0,0.417,0.148,0.0,0.0736,0.717,140.02,audio_features,1QwuUvd5IEsyLrB47jEOpB,spotify:track:1QwuUvd5IEsyLrB47jEOpB,https://api.spotify.com/v1/tracks/1QwuUvd5IEsyLrB47jEOpB,https://api.spotify.com/v1/audio-analysis/1QwuUvd5IEsyLrB47jEOpB,164596,4
127,0.699,0.62,4,-8.335,1,0.267,0.769,0.0,0.388,0.87,143.187,audio_features,7LiPjrZBXmuUZn7vwzsPwg,spotify:track:7LiPjrZBXmuUZn7vwzsPwg,https://api.spotify.com/v1/tracks/7LiPjrZBXmuUZn7vwzsPwg,https://api.spotify.com/v1/audio-analysis/7LiPjrZBXmuUZn7vwzsPwg,166337,4
128,0.741,0.735,10,-6.511,0,0.299,0.22,0.0,0.185,0.737,144.024,audio_features,4f5TKGvkD4TkTjr61GKNAG,spotify:track:4f5TKGvkD4TkTjr61GKNAG,https://api.spotify.com/v1/tracks/4f5TKGvkD4TkTjr61GKNAG,https://api.spotify.com/v1/audio-analysis/4f5TKGvkD4TkTjr61GKNAG,243776,4
129,0.838,0.816,8,-7.495,1,0.124,0.134,0.000464,0.156,0.551,120.002,audio_features,2OIK5BqmbOWPZCNQwt4gsN,spotify:track:2OIK5BqmbOWPZCNQwt4gsN,https://api.spotify.com/v1/tracks/2OIK5BqmbOWPZCNQwt4gsN,https://api.spotify.com/v1/audio-analysis/2OIK5BqmbOWPZCNQwt4gsN,208952,4
130,0.826,0.806,2,-4.722,0,0.0523,0.178,8.67e-05,0.116,0.54,99.967,audio_features,49PbStbmX7fxWYpkCuhrcT,spotify:track:49PbStbmX7fxWYpkCuhrcT,https://api.spotify.com/v1/tracks/49PbStbmX7fxWYpkCuhrcT,https://api.spotify.com/v1/audio-analysis/49PbStbmX7fxWYpkCuhrcT,156000,4
131,0.846,0.569,11,-9.091,0,0.0728,0.376,0.000969,0.13,0.296,95.005,audio_features,2NPybduBVhX4BGDYNDndh6,spotify:track:2NPybduBVhX4BGDYNDndh6,https://api.spotify.com/v1/tracks/2NPybduBVhX4BGDYNDndh6,https://api.spotify.com/v1/audio-analysis/2NPybduBVhX4BGDYNDndh6,188013,4
132,0.775,0.631,0,-11.638,0,0.0776,0.379,0.0231,0.0996,0.762,149.987,audio_features,5i0FWR0NMZP2zUdj7U3tVK,spotify:track:5i0FWR0NMZP2zUdj7U3tVK,https://api.spotify.com/v1/tracks/5i0FWR0NMZP2zUdj7U3tVK,https://api.spotify.com/v1/audio-analysis/5i0FWR0NMZP2zUdj7U3tVK,185604,4
133,0.893,0.722,5,-4.732,0,0.302,0.0521,1.8e-05,0.0842,0.378,90.048,audio_features,4DNky7Gt3mpplz3lounK7e,spotify:track:4DNky7Gt3mpplz3lounK7e,https://api.spotify.com/v1/tracks/4DNky7Gt3mpplz3lounK7e,https://api.spotify.com/v1/audio-analysis/4DNky7Gt3mpplz3lounK7e,139691,4
134,0.582,0.653,1,-5.588,1,0.315,0.0121,2.29e-05,0.175,0.216,139.509,audio_features,1Y2zqkMEu3mJPBBMBdkIsD,spotify:track:1Y2zqkMEu3mJPBBMBdkIsD,https://api.spotify.com/v1/tracks/1Y2zqkMEu3mJPBBMBdkIsD,https://api.spotify.com/v1/audio-analysis/1Y2zqkMEu3mJPBBMBdkIsD,206587,4
135,0.597,0.866,2,-3.983,1,0.353,0.426,1.98e-06,0.0879,0.397,110.693,audio_features,0K4qLjTZngmgtr26m4d6uw,spotify:track:0K4qLjTZngmgtr26m4d6uw,https://api.spotify.com/v1/tracks/0K4qLjTZngmgtr26m4d6uw,https://api.spotify.com/v1/audio-analysis/0K4qLjTZngmgtr26m4d6uw,217780,5
136,0.767,0.567,6,-8.603,0,0.371,0.102,1.17e-05,0.214,0.321,144.147,audio_features,6UABECZ3TCNMsahcAzVUre,spotify:track:6UABECZ3TCNMsahcAzVUre,https://api.spotify.com/v1/tracks/6UABECZ3TCNMsahcAzVUre,https://api.spotify.com/v1/audio-analysis/6UABECZ3TCNMsahcAzVUre,156667,4
137,0.721,0.557,9,-7.544,0,0.364,0.415,0.0,0.0827,0.464,200.193,audio_features,7HrHYsLaa8JHY9S7EETKfb,spotify:track:7HrHYsLaa8JHY9S7EETKfb,https://api.spotify.com/v1/tracks/7HrHYsLaa8JHY9S7EETKfb,https://api.spotify.com/v1/audio-analysis/7HrHYsLaa8JHY9S7EETKfb,138970,4
138,0.907,0.426,3,-11.889,0,0.414,0.316,0.00179,0.161,0.724,114.012,audio_features,2odsfK1BU3RjeeIevDFD8u,spotify:track:2odsfK1BU3RjeeIevDFD8u,https://api.spotify.com/v1/tracks/2odsfK1BU3RjeeIevDFD8u,https://api.spotify.com/v1/audio-analysis/2odsfK1BU3RjeeIevDFD8u,152738,4
139,0.907,0.426,3,-11.889,0,0.414,0.316,0.00179,0.161,0.724,114.012,audio_features,5HYSstA4uFQ3SBMg7PFfFy,spotify:track:5HYSstA4uFQ3SBMg7PFfFy,https://api.spotify.com/v1/tracks/5HYSstA4uFQ3SBMg7PFfFy,https://api.spotify.com/v1/audio-analysis/5HYSstA4uFQ3SBMg7PFfFy,152738,4
140,0.776,0.585,7,-4.449,0,0.0423,0.119,2.93e-05,0.0781,0.605,100.039,audio_features,3x1i0o7jK7XCP5vkJzOKkU,spotify:track:3x1i0o7jK7XCP5vkJzOKkU,https://api.spotify.com/v1/tracks/3x1i0o7jK7XCP5vkJzOKkU,https://api.spotify.com/v1/audio-analysis/3x1i0o7jK7XCP5vkJzOKkU,197269,4
141,0.697,0.639,9,-5.193,0,0.24,0.726,0.0,0.126,0.348,100.116,audio_features,7FpzEQorG9tQWGllEKvzNB,spotify:track:7FpzEQorG9tQWGllEKvzNB,https://api.spotify.com/v1/tracks/7FpzEQorG9tQWGllEKvzNB,https://api.spotify.com/v1/audio-analysis/7FpzEQorG9tQWGllEKvzNB,147495,4
142,0.749,0.881,4,-3.543,0,0.0372,0.62,0.0,0.119,0.786,133.049,audio_features,6NXAXw2QxlBrxYDD0jkIrf,spotify:track:6NXAXw2QxlBrxYDD0jkIrf,https://api.spotify.com/v1/tracks/6NXAXw2QxlBrxYDD0jkIrf,https://api.spotify.com/v1/audio-analysis/6NXAXw2QxlBrxYDD0jkIrf,201187,4
143,0.535,0.581,5,-10.484,0,0.395,0.0402,0.0,0.321,0.413,144.007,audio_features,6YsEb6M0KkvKvOOC1f64GD,spotify:track:6YsEb6M0KkvKvOOC1f64GD,https://api.spotify.com/v1/tracks/6YsEb6M0KkvKvOOC1f64GD,https://api.spotify.com/v1/audio-analysis/6YsEb6M0KkvKvOOC1f64GD,336115,4
144,0.697,0.663,6,-7.246,1,0.0486,0.0701,1.04e-05,0.112,0.407,96.968,audio_features,5D507IC1VOAg7bKkmOblr6,spotify:track:5D507IC1VOAg7bKkmOblr6,https://api.spotify.com/v1/tracks/5D507IC1VOAg7bKkmOblr6,https://api.spotify.com/v1/audio-analysis/5D507IC1VOAg7bKkmOblr6,242629,4
145,0.826,0.583,2,-5.186,0,0.0626,0.441,0.0,0.155,0.539,140.039,audio_features,6g6FfeozIEkVUXecpSq16Q,spotify:track:6g6FfeozIEkVUXecpSq16Q,https://api.spotify.com/v1/tracks/6g6FfeozIEkVUXecpSq16Q,https://api.spotify.com/v1/audio-analysis/6g6FfeozIEkVUXecpSq16Q,205759,4
146,0.811,0.537,4,-5.508,1,0.0478,0.412,1.3e-06,0.083,0.57,136.943,audio_features,1S4gynyFIz8IROMfhDIh3V,spotify:track:1S4gynyFIz8IROMfhDIh3V,https://api.spotify.com/v1/tracks/1S4gynyFIz8IROMfhDIh3V,https://api.spotify.com/v1/audio-analysis/1S4gynyFIz8IROMfhDIh3V,266715,4
147,0.464,0.549,1,-4.353,1,0.103,0.164,1.42e-05,0.11,0.37,95.531,audio_features,1hNCm9UBn42kza39flUmKU,spotify:track:1hNCm9UBn42kza39flUmKU,https://api.spotify.com/v1/tracks/1hNCm9UBn42kza39flUmKU,https://api.spotify.com/v1/audio-analysis/1hNCm9UBn42kza39flUmKU,235939,4
148,0.841,0.732,7,-5.186,0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,audio_features,1tkipCYkIgti8f1tqjfcWe,spotify:track:1tkipCYkIgti8f1tqjfcWe,https://api.spotify.com/v1/tracks/1tkipCYkIgti8f1tqjfcWe,https://api.spotify.com/v1/audio-analysis/1tkipCYkIgti8f1tqjfcWe,143480,4
149,0.842,0.652,3,-6.644,0,0.132,0.0678,0.0,0.094,0.392,101.11,audio_features,03SfDYmOPflD23iTL5qjiq,spotify:track:03SfDYmOPflD23iTL5qjiq,https://api.spotify.com/v1/tracks/03SfDYmOPflD23iTL5qjiq,https://api.spotify.com/v1/audio-analysis/03SfDYmOPflD23iTL5qjiq,173307,4
